6, 0.0807783, 27212, 150962, 180.546, 3.70985, -1, -1
7, 1.14572, 26862, 149957, 180.546, 3.70706, -1, -1
8, 0.506459, 26862, 149957, 180.546, 3.70689, -1, -1
9, 0.171061, 26862, 149957, 177.704, 3.70668, -1, -1
6, 0.078343, 27211, 150955, 177.704, 3.70971, -1, -1
7, 1.15084, 26855, 149919, 177.704, 3.70677, -1, -1
8, 0.508094, 26855, 149918, 177.704, 3.70672, -1, -1
9, 0.392236, 26855, 149918, 175.571, 3.70655, -1, -1
6, 0.0685243, 27209, 150944, 175.571, 3.70977, -1, -1
7, 1.1049, 26859, 149937, 175.571, 3.70699, -1, -1
8, 0.489871, 26859, 149935, 175.571, 3.70694, -1, -1
9, 0.166755, 26859, 149935, 175.488, 3.70658, -1, -1
6, 0.0798808, 27210, 150951, 175.488, 3.70973, -1, -1
7, 1.06967, 26863, 149959, 175.488, 3.70695, -1, -1
8, 0.812584, 26863, 149958, 175.488, 3.7069, -1, -1
9, 0.34992, 26863, 149958, 174.165, 3.70657, -1, -1
6, 0.0793327, 27213, 150964, 174.165, 3.70989, -1, -1
7, 1.07672, 26861, 149951, 174.165, 3.70671, -1, -1
8, 0.494901, 26861, 149950, 174.165, 3.70658, -1, -1
9, 0.187354, 26861, 149950, 173.958, 3.70642, -1, -1
6, 0.0766264, 27209, 150948, 173.958, 3.70951, -1, -1
7, 1.06203, 26859, 149937, 173.958, 3.70666, -1, -1
8, 0.491421, 26859, 149937, 173.958, 3.70664, -1, -1
9, 0.167029, 26859, 149937, 173.953, 3.70649, -1, -1
6, 0.0792958, 27206, 150928, 173.953, 3.70949, -1, -1
7, 1.13392, 26858, 149930, 173.953, 3.70661, -1, -1
8, 0.496937, 26858, 149929, 173.953, 3.70652, -1, -1
9, 0.168525, 26858, 149929, 173.953, 3.70641, -1, -1
6, 0.0798106, 27207, 150932, 173.953, 3.70968, -1, -1
7, 1.10719, 26855, 149917, 173.953, 3.70653, -1, -1
8, 0.497528, 26855, 149916, 173.953, 3.70641, -1, -1
9, 0.172957, 26855, 149916, 173.953, 3.70635, -1, -1
6, 0.0799732, 27218, 150985, 173.953, 3.71045, -1, -1
7, 1.10291, 26858, 149933, 173.953, 3.70667, -1, -1
8, 0.501034, 26858, 149933, 173.953, 3.70655, -1, -1
9, 0.166317, 26858, 149933, 173.953, 3.70639, -1, -1
6, 0.0800113, 27222, 151013, 173.953, 3.71079, -1, -1
7, 1.08388, 26860, 149946, 173.953, 3.7068, -1, -1
8, 0.489056, 26860, 149945, 173.953, 3.70668, -1, -1
9, 0.16929, 26860, 149945, 173.953, 3.70651, -1, -1
6, 0.0780055, 27224, 151016, 173.953, 3.71069, -1, -1
7, 1.06285, 26861, 149949, 173.953, 3.70674, -1, -1
8, 0.48771, 26861, 149947, 173.953, 3.70662, -1, -1
9, 0.295604, 26861, 149947, 173.902, 3.70647, -1, -1
6, 0.0945078, 27230, 151046, 173.902, 3.71065, -1, -1
7, 1.18904, 26862, 149958, 173.902, 3.70715, -1, -1
8, 0.488975, 26862, 149956, 173.902, 3.70703, -1, -1
9, 0.1651, 26862, 149956, 173.902, 3.70667, -1, -1
6, 0.0809621, 27230, 151047, 173.902, 3.71122, -1, -1
7, 1.07042, 26868, 149986, 173.902, 3.70718, -1, -1
8, 0.491605, 26868, 149987, 173.902, 3.70705, -1, -1
9, 0.165171, 26868, 149987, 173.902, 3.70672, -1, -1
6, 0.0753795, 27223, 151013, 173.902, 3.71036, -1, -1
7, 1.0723, 26865, 149971, 173.902, 3.70707, -1, -1
8, 0.489907, 26865, 149972, 173.902, 3.70704, -1, -1
9, 0.165011, 26865, 149972, 173.902, 3.70669, -1, -1
7, 1.07551, 26849, 149893, 173.902, 3.70649, -1, -1
4, 151.706, 26849, 149893, 173.902, 3.70649, -1, -1
5, 0.300813, 14957, 52718, 45.4293, 3.71371, -1, -1
-1, 161.94, 14957, 52718, 45.4293, 3.71371, 0, 325
